country,date,ML,Low_90,High_90
Poland,2020-03-29,1.45941620809395,1.1335939935760928,1.752848349385281
Poland,2020-03-30,1.4559401073009255,1.136073364785393,1.7530795351909951
Poland,2020-03-31,1.445745450040138,1.1470754502316338,1.7486078320246143
Poland,2020-04-01,1.418190067959566,1.110372666385251,1.6809566616681664
Poland,2020-04-02,1.383997827640955,1.1063026885560046,1.6512590949778132
Poland,2020-04-03,1.31086069759396,1.0579300804266212,1.5726025994857715
Poland,2020-04-04,1.2370546028046698,1.003027615896224,1.4637380778657698
Poland,2020-04-05,1.1688828583211808,0.9636876273614583,1.3894858080118937
Poland,2020-04-06,1.1127245979102223,0.9159231423107723,1.3102165372319552
Poland,2020-04-07,1.071986294158457,0.887374689229322,1.2677540320114884
Poland,2020-04-08,1.0388668154181264,0.8678449574862851,1.2453557001298272
Poland,2020-04-09,1.0026605147165943,0.8031829264591231,1.1809082529670194
Poland,2020-04-10,0.9771847304676479,0.7935223998241498,1.1577089640243319
Poland,2020-04-11,0.9609956321648561,0.7882291648460058,1.1493933138760803
Poland,2020-04-12,0.9637719286044308,0.7866586808820036,1.1565127660203398
Poland,2020-04-13,0.9813910188172583,0.8068184094584593,1.168861049596317
Poland,2020-04-14,1.0167944042521404,0.8426962466287753,1.2285531522087758
Poland,2020-04-15,1.0438916277839558,0.8376315042154713,1.237435947271139
Poland,2020-04-16,1.0620883289435912,0.8325577752857608,1.2653879074971732
Poland,2020-04-17,1.0372906833531081,0.8106242799906019,1.2350395783409376
Poland,2020-04-18,0.9834867869647927,0.7903052468464106,1.1835267105336822
Poland,2020-04-19,0.9198597984911383,0.7232558376453591,1.1049545062065387
Poland,2020-04-20,0.8807481007448531,0.678147347068851,1.0684819480093442
Poland,2020-04-21,0.8581763633130213,0.6623083669243881,1.0719529038529074
Poland,2020-04-22,0.848295187697515,0.6284068198130268,1.0602530286751781
Poland,2020-04-23,0.8443717713638377,0.6159685180660368,1.0875412462204368
Poland,2020-04-24,0.8462616581414104,0.5659085185170385,1.0753032963638391
Portugal,2020-03-13,2.2106863565866517,1.3600067938157991,3.051137550031139
Portugal,2020-03-14,2.1887501350973264,1.3068419771203459,2.9284937667710667
Portugal,2020-03-15,2.1346287608302,1.3844143073835087,2.8559355374868987
Portugal,2020-03-16,2.044054793701477,1.3190966252636995,2.6598358068155443
Portugal,2020-03-17,1.9652746397201963,1.340578643061648,2.5598507830647534
Portugal,2020-03-18,1.887214079642703,1.3093544209772412,2.4220388798856076
Portugal,2020-03-19,1.8300959757760666,1.3003370354830754,2.3326379281781784
Portugal,2020-03-20,1.7909377010825205,1.2717599165176714,2.2543826666278735
Portugal,2020-03-21,1.7353150189377218,1.1834468539035063,2.1228175310216737
Portugal,2020-03-22,1.71533475814866,1.2139100616408414,2.1139231719702525
Portugal,2020-03-23,1.6793166896842886,1.2438695632188956,2.1162738549624125
Portugal,2020-03-24,1.6511119708285318,1.1792111424566314,2.0043329342654337
Portugal,2020-03-25,1.6225894429884185,1.206542045053891,2.0021235513442135
Portugal,2020-03-26,1.5340674507817944,1.1663439139610774,1.8622219580825228
Portugal,2020-03-27,1.3712700572192391,1.1068267077476441,1.6376047726305512
Portugal,2020-03-28,1.2962002435398832,1.0597296497578086,1.517056891579754
Portugal,2020-03-29,1.1740702697867973,1.0006981399156747,1.367441049889802
Portugal,2020-03-30,1.1133014196327773,0.9475589616079149,1.2787772105901987
Portugal,2020-03-31,1.062417896987525,0.9103821454148394,1.2264928400700628
Portugal,2020-04-01,1.0066353060379511,0.852875724467013,1.1509363466929667
Portugal,2020-04-02,0.9601606757873937,0.817013915658827,1.1125748235357342
Portugal,2020-04-03,0.9033457364021381,0.7465088470816656,1.0454825429923227
Portugal,2020-04-04,0.8726575419896243,0.7139366734211195,1.0121845767100972
Portugal,2020-04-05,0.90423687629586,0.7306382360631788,1.0430501517265576
Portugal,2020-04-06,0.9935811203828511,0.8200372093829922,1.1720845689626533
Portugal,2020-04-07,1.171694466982507,0.9830906546504985,1.3845961902646624
Portugal,2020-04-08,1.1944146895673065,1.0121171555059343,1.4108842061541822
Portugal,2020-04-09,1.130108727402028,0.9354030309669437,1.3221337280840078
Portugal,2020-04-10,0.9381906868154737,0.7307005550434204,1.1157676854369674
Portugal,2020-04-11,0.7431821257129949,0.5533675018950089,0.937132540442596
Portugal,2020-04-12,0.6925161537755208,0.5036139215524931,0.8851831811928713
Portugal,2020-04-13,0.7001512603367646,0.513067734020824,0.8935769346547411
Portugal,2020-04-14,0.7303104965192552,0.5366172125519617,0.9171869827008325
Portugal,2020-04-15,0.8805635374099666,0.667864435407578,1.0641455164959344
Portugal,2020-04-16,0.9274017040686522,0.7402748616123426,1.097885626714075
Portugal,2020-04-17,0.9636303988192942,0.7780623852528196,1.1204302003821054
Portugal,2020-04-18,0.968077543681527,0.8075435715739812,1.1473007648151472
Portugal,2020-04-19,0.9737639372280423,0.8153117600075716,1.1369577273342337
Portugal,2020-04-20,0.9576617279404559,0.7941064413355388,1.115716846586849
Portugal,2020-04-21,0.9470681110714578,0.773475334272343,1.1136053306686717
Portugal,2020-04-22,0.898184700857149,0.7082281257124858,1.0602953316375214
Portugal,2020-04-23,0.8855704219396698,0.6827328405798437,1.0692424280523622
Portugal,2020-04-24,0.8991026813047147,0.6052816140533444,1.1584789133457305
Romania,2020-03-15,1.7389870876756508,1.1289429612073991,2.368777762077403
Romania,2020-03-16,1.7394098238401983,1.175313464465884,2.3597223497138655
Romania,2020-03-17,1.7558777115518143,1.1443318118854617,2.3249297658692103
Romania,2020-03-18,1.7998700332887572,1.234169818532969,2.399362569761634
Romania,2020-03-19,1.8596790544633752,1.2386503800742976,2.4285043807553723
Romania,2020-03-20,1.9477990811625103,1.2793296221027133,2.565127058485005
Romania,2020-03-21,2.03036754487235,1.3059961546872576,2.677536784889989
Romania,2020-03-22,2.0309083418503655,1.3586453898920743,2.707059071447724
Romania,2020-03-23,1.9659420548795972,1.2935427166830555,2.50774188774159
Romania,2020-03-24,1.8808758535167918,1.2896737487582268,2.4142223127561686
Romania,2020-03-25,1.7643919857225763,1.2472506083359423,2.20296003650937
Romania,2020-03-26,1.6843110920331437,1.2250140579358817,2.103545059761132
Romania,2020-03-27,1.594530906588331,1.2086904609571574,1.9942492355801211
Romania,2020-03-28,1.5306899823136082,1.1584741597363288,1.8993729410889124
Romania,2020-03-29,1.4713988831530178,1.1368294614871384,1.7820945339230665
Romania,2020-03-30,1.4293636511284125,1.0996467863162345,1.721821740071106
Romania,2020-03-31,1.4028784403317136,1.0950347102335007,1.6892099851618914
Romania,2020-04-01,1.38111955773104,1.0801396668160377,1.665862961142194
Romania,2020-04-02,1.3197439959007224,1.0373359959121076,1.5914626708695736
Romania,2020-04-03,1.251230892109553,0.9983273315692397,1.49891138782745
Romania,2020-04-04,1.181662507902803,0.9319665608640535,1.40592572255534
Romania,2020-04-05,1.1376294104506004,0.9198288733472705,1.3710508069771379
Romania,2020-04-06,1.1231538508918673,0.8963555389672924,1.333848992321586
Romania,2020-04-07,1.1235431412733328,0.9079706446382123,1.3381763702157268
Romania,2020-04-08,1.1318491525653778,0.9246945483625019,1.3599807206731074
Romania,2020-04-09,1.1207071761248615,0.9069340601340539,1.3432380283262562
Romania,2020-04-10,1.0859818658963034,0.8707190196506661,1.2883339622265875
Romania,2020-04-11,1.0337566079914455,0.8328020122943267,1.2324970576672896
Romania,2020-04-12,1.0083824461121533,0.8199277129170129,1.21075961680928
Romania,2020-04-13,1.0016594526841665,0.8161196339671725,1.2039376720718729
Romania,2020-04-14,1.0080266716982897,0.8010727276509587,1.1831022728061213
Romania,2020-04-15,1.0085351948994694,0.8060728462893486,1.1888605300699873
Romania,2020-04-16,1.0089606538956095,0.8262814735029562,1.2136879631984614
Romania,2020-04-17,0.9903308044246659,0.797256751491225,1.1942007155175818
Romania,2020-04-18,0.9837798175253331,0.7935625832434013,1.1940126819174208
Romania,2020-04-19,0.9945427430931695,0.8044608470808845,1.2005820619473737
Romania,2020-04-20,1.0230563255101284,0.8102911330335681,1.2267594821172196
Romania,2020-04-21,1.0674236103268475,0.8663101526131762,1.3122492847843148
Romania,2020-04-22,1.1018800560970832,0.8578407242985733,1.3594003191526325
Romania,2020-04-23,1.1218217365625365,0.8681764449435777,1.416020503913737
Romania,2020-04-24,1.133155828409151,0.8199429889850443,1.472125442883052
Russia,2020-03-18,1.9211204456627136,1.2771935557478034,2.501732284627909
Russia,2020-03-19,1.9162056386758544,1.316226979428789,2.4927559645836608
Russia,2020-03-20,1.9004673238141288,1.3651714393216916,2.4751126961074053
Russia,2020-03-21,1.896934494881382,1.3602023639431786,2.438173564047011
Russia,2020-03-22,1.9243110662911316,1.355328393007787,2.4513469227238724
Russia,2020-03-23,1.9530968715027859,1.4148300602590682,2.5341346135115597
Russia,2020-03-24,1.9829536236597025,1.3777343963968836,2.5225651314282644
Russia,2020-03-25,2.007224551434242,1.405295427331282,2.572551817026888
Russia,2020-03-26,2.0029198787307396,1.3971841571265966,2.5335451354660883
Russia,2020-03-27,1.9858378701945893,1.3763275288293206,2.492595991736328
Russia,2020-03-28,1.9698581065623475,1.3686651718057417,2.4578015088480045
Russia,2020-03-29,1.936827666275068,1.3945128733848449,2.427650417439787
Russia,2020-03-30,1.9235016853400175,1.3715682830235918,2.3799180477666173
Russia,2020-03-31,1.8586310063865177,1.3814891394647506,2.3324030844901116
Russia,2020-04-01,1.7707277246674658,1.3007949596679205,2.1550015393362374
Russia,2020-04-02,1.6877976057884878,1.2845967583050952,2.055840179787799
Russia,2020-04-03,1.6513486249853724,1.2761975178364686,2.001008902072531
Russia,2020-04-04,1.6511900078510475,1.2551687101034834,1.9653195085713149
Russia,2020-04-05,1.6866348871505668,1.2734165911153246,2.0193661136029717
Russia,2020-04-06,1.7239355776703673,1.2865321719489502,2.08416108330648
Russia,2020-04-07,1.7622868878931253,1.3230594901587307,2.1448141517357926
Russia,2020-04-08,1.7462418817634782,1.3108905347033555,2.109290173954414
Russia,2020-04-09,1.7262974195887986,1.330056581425832,2.1177422913168416
Russia,2020-04-10,1.7069858168292709,1.3116020362489071,2.070162709794931
Russia,2020-04-11,1.699539973684312,1.3006700646896465,2.0455816788083645
Russia,2020-04-12,1.699479020255188,1.3168925838556114,2.059837813859839
Russia,2020-04-13,1.6807680790277697,1.3163803936736935,2.031885954715617
Russia,2020-04-14,1.6648877205462091,1.3036158139291913,2.007282485784327
Russia,2020-04-15,1.662647186415031,1.2899684208349882,1.992575473601792
Russia,2020-04-16,1.6532001043644307,1.2906052539850874,1.984815946686072
Russia,2020-04-17,1.546880396751213,1.2266152197366573,1.81516745999615
Russia,2020-04-18,1.4812479490735633,1.2115925484789938,1.7402716761120665
Russia,2020-04-19,1.3300750073272374,1.136770554285455,1.5203720983504434
Russia,2020-04-20,1.1770274891357098,1.049433368484765,1.3051055827963391
Russia,2020-04-21,1.072397672918917,0.9792104870479567,1.1678790605597722
Russia,2020-04-22,1.0064638331111113,0.9175564359703554,1.0911729881989332
Russia,2020-04-23,0.9646892349058999,0.863606574817745,1.0554866574295465
Russia,2020-04-24,0.966391317202674,0.8209941702295871,1.1067880630949125
Slovakia,2020-04-14,1.390783683928867,0.5804246517102575,2.1485374963438604
Slovakia,2020-04-15,1.3201914584826135,0.6817173672582131,2.0294088510763237
Slovakia,2020-04-16,1.2068017086308578,0.6373242541907022,1.7721638998531632
Slovakia,2020-04-17,1.0690203978707864,0.6217970771692132,1.5869505272112954
Slovakia,2020-04-18,0.9980324299425373,0.5137142647138374,1.4536234359354292
Slovakia,2020-04-19,0.9667462378701555,0.4800572475967431,1.4259415653606498
Slovakia,2020-04-20,0.9703233717647751,0.49630981122993895,1.437714194447935
Slovakia,2020-04-21,0.9945800198146982,0.5098121186971551,1.4818330161221276
Slovakia,2020-04-22,1.032713742659675,0.49977179340433664,1.5529999519991988
Slovakia,2020-04-23,1.047822661831068,0.4622746571738402,1.5961412273682964
Slovakia,2020-04-24,1.0719955696599344,0.37903317750017645,1.6412930372879109
Slovenia,2020-03-12,1.0265262734132095,0.4890357691331951,1.4498343818795174
Slovenia,2020-03-13,1.0127777961480775,0.5123542323590129,1.4405681658095604
Slovenia,2020-03-14,0.9897157886010821,0.5400379556839335,1.4061138609051056
Slovenia,2020-03-15,0.9700312640976269,0.5487804687411877,1.3535704033892242
Slovenia,2020-03-16,0.9575804247287333,0.5229948148379788,1.3045094807718571
Slovenia,2020-03-17,0.9560738551377156,0.5552178867923259,1.312448532942488
Slovenia,2020-03-18,0.9604049447250627,0.5746709885294701,1.3339118677861412
Slovenia,2020-03-19,0.968047907763892,0.5667698191698005,1.3483633563893715
Slovenia,2020-03-20,0.9780230482197816,0.5664714765407406,1.368155928523034
Slovenia,2020-03-21,0.9807079699469403,0.5485186583654177,1.3626303797099348
Slovenia,2020-03-22,0.984413003570865,0.5574194312723575,1.4074919512510526
Slovenia,2020-03-23,0.9821662069952715,0.5332649759409607,1.3662124577849504
Slovenia,2020-03-24,0.9769405156465344,0.5355091229612826,1.359927746782791
Slovenia,2020-03-25,0.966597240871285,0.5653326771362509,1.3662109847075643
Slovenia,2020-03-26,0.9453244173319594,0.5508852988432972,1.326507684953738
Slovenia,2020-03-27,0.9251393806575088,0.5331142539063046,1.2841971221550423
Slovenia,2020-03-28,0.9000733762629044,0.5017585484173238,1.212482385777047
Slovenia,2020-03-29,0.8784427377303679,0.532158324481421,1.2302122292513897
Slovenia,2020-03-30,0.8652892592684793,0.5051506054632529,1.1814953715856666
Slovenia,2020-03-31,0.8533726755503708,0.501183037631156,1.1799109294426369
Slovenia,2020-04-01,0.8460023701539758,0.48406827863163,1.1782821187841803
Slovenia,2020-04-02,0.8369771702437638,0.4707768067290236,1.177587914235755
Slovenia,2020-04-03,0.8252497275122803,0.4716746166982314,1.1802207016947304
Slovenia,2020-04-04,0.8158766400826364,0.451373551955568,1.1585366404375597
Slovenia,2020-04-05,0.8106524859522901,0.47857072584357935,1.1890322873329258
Slovenia,2020-04-06,0.8052328017267393,0.43259416348619995,1.1585770831203424
Slovenia,2020-04-07,0.8016299671639955,0.42574083267548846,1.1598670612401005
Slovenia,2020-04-08,0.79382039482518,0.44761001717074467,1.1882137657832892
Slovenia,2020-04-09,0.7875125988999627,0.4058836962578762,1.1644963636508696
Slovenia,2020-04-10,0.7781723109483528,0.40066187144104826,1.152254223755335
Slovenia,2020-04-11,0.7731820733174031,0.3994364312013841,1.1558298136756882
Slovenia,2020-04-12,0.7709584310402838,0.4042033253607704,1.1636066460984
Slovenia,2020-04-13,0.7715198474595341,0.3770347336521227,1.155713296374906
Slovenia,2020-04-14,0.7699998141257652,0.3658636679287279,1.1524414824921299
Slovenia,2020-04-15,0.770880303104436,0.34766793422605435,1.156069565386692
Slovenia,2020-04-16,0.7696541580263065,0.3376643112224571,1.159254949824313
Slovenia,2020-04-17,0.7667461466611812,0.3260011661883577,1.1554349632316976
Slovenia,2020-04-18,0.7603780264625631,0.3844849148747476,1.2162112064110981
Slovenia,2020-04-19,0.7577316049132657,0.3325400415506551,1.1663102608671467
Slovenia,2020-04-20,0.7591498044725701,0.32238084820065294,1.1667516811639618
Slovenia,2020-04-21,0.7607897303150701,0.2989205130653689,1.1632544473148185
Slovenia,2020-04-22,0.7652037516968764,0.3396022893104885,1.2309564634655557
Slovenia,2020-04-23,0.7702272602959858,0.27907278664958257,1.2009756991460787
Slovenia,2020-04-24,0.7705754776329722,0.2807731851966249,1.2142817818146734
Spain,2020-03-02,2.154807609593941,1.4134337210332464,2.7472240992323838
Spain,2020-03-03,2.184437102301264,1.4340108135174243,2.7401067223587043
Spain,2020-03-04,2.2228128937014913,1.4188732377607791,2.8150297283354937
Spain,2020-03-05,2.347099515578729,1.4189179717367875,2.9941519627352666
Spain,2020-03-06,2.6181013121388896,1.4348146036691962,3.4205361250547766
Spain,2020-03-07,2.6126087681481516,1.719366189165757,3.6698228461606197
Spain,2020-03-08,2.502679972187633,1.4052113981901704,3.1921771596798805
Spain,2020-03-09,2.382510796705334,1.4295498413605778,3.0189156862591506
Spain,2020-03-10,2.2846144784941,1.4207961344001112,2.8415566876257574
Spain,2020-03-11,2.198016119441402,1.4150170485228757,2.7458423676688195
Spain,2020-03-12,2.1243001964257426,1.4418328040175286,2.6376426046854147
Spain,2020-03-13,1.8628213315275772,1.2844429141333602,2.242405059829266
Spain,2020-03-14,1.7432690005464724,1.2492007735199708,2.081654785481231
Spain,2020-03-15,1.654425914624321,1.2259784692638673,1.9413682681926276
Spain,2020-03-16,1.6210000262096036,1.2452077609441594,1.897780409646481
Spain,2020-03-17,1.5913825659350718,1.241743897392906,1.8608468001615772
Spain,2020-03-18,1.648277326990481,1.2052371990693225,1.9433950251573326
Spain,2020-03-19,1.5899568366006485,1.2017108261599445,1.850719915448083
Spain,2020-03-20,1.5686424775578436,1.1959414657782397,1.821855161594304
Spain,2020-03-21,1.5674930470244801,1.215825868532378,1.8202989642400462
Spain,2020-03-22,1.5985256318652425,1.2292892683421885,1.868102339001846
Spain,2020-03-23,1.624862209220401,1.2351859556805738,1.8915900900828644
Spain,2020-03-24,1.5975096795920123,1.196453855273609,1.865499408613705
Spain,2020-03-25,1.460375978141685,1.1436284649549264,1.6692242016715706
Spain,2020-03-26,1.2860206188759982,1.121307530037564,1.4762156616028925
Spain,2020-03-27,1.0711937284998336,0.9962905828012423,1.1513833459206722
Spain,2020-03-28,0.9986573846753758,0.9354930384082095,1.0646547601120702
Spain,2020-03-29,0.9736565052731032,0.9111486479163653,1.0313030014650053
Spain,2020-03-30,1.0048904258479212,0.9435404697607918,1.0628497643356036
Spain,2020-03-31,1.0294707435803236,0.9666466097826446,1.0909138921890313
Spain,2020-04-01,1.0056977127710554,0.9400443719602581,1.067770206402442
Spain,2020-04-02,0.9413984152683604,0.8634753321574664,1.020738575516245
Spain,2020-04-03,0.7850833469463283,0.6652573670933124,0.9120941056520285
Spain,2020-04-04,0.7003608877152526,0.5228142404264136,0.8613198582682356
Spain,2020-04-05,0.7116890003565193,0.5841273155030484,0.904637390705425
Spain,2020-04-06,0.7495280538259521,0.6233632896985071,0.9324227761633275
Spain,2020-04-07,0.8117184632886454,0.7046766844163084,0.936530504723065
Spain,2020-04-08,0.8565531271642235,0.7515047411390168,0.9533903403894405
Spain,2020-04-09,0.8443471017614943,0.7444193995084172,0.9517000283219245
Spain,2020-04-10,0.7968387413942585,0.6838287845953273,0.9345142232297616
Spain,2020-04-11,0.7203362450929711,0.5962514767390651,0.9056673925256583
Spain,2020-04-12,0.7406841740141219,0.6174749128080971,0.9046685963560356
Spain,2020-04-13,0.8707720445476269,0.755722975781786,0.9862523423613022
Spain,2020-04-14,1.0786564970076586,0.9886542452839048,1.1789211997049716
Spain,2020-04-15,1.1066733708308159,1.017238292758971,1.197202957913489
Spain,2020-04-16,1.1005916602321777,1.0117895331045934,1.191572447848496
Spain,2020-04-17,1.0330881684087405,0.9515510776858835,1.1258400316043355
Spain,2020-04-18,0.9353022493496312,0.8548026530385208,1.0103325345179557
Spain,2020-04-19,0.8947051028056647,0.8092537683645945,0.9781815485699598
Spain,2020-04-20,0.9307291709514295,0.8395661842454041,1.0063492114883574
Spain,2020-04-21,0.9788703835733353,0.8995441853412534,1.0659718507277955
Spain,2020-04-22,1.043711162418261,0.9569157723526337,1.1258243960681438
Spain,2020-04-23,1.0444811769541609,0.9631632407017713,1.133936345094353
Spain,2020-04-24,1.0496565688361583,0.8603085719418622,1.232069714631563
Sweden,2020-03-06,1.8487038075102042,1.158877147252862,2.5047125121834313
Sweden,2020-03-07,1.8537835899899109,1.2026826242141475,2.4849418288365426
Sweden,2020-03-08,1.8721568449567867,1.282126111296952,2.5597125351234373
Sweden,2020-03-09,1.8737369348502337,1.2527192103055325,2.4911445228138267
Sweden,2020-03-10,1.8386327587793287,1.2262000917089977,2.397957462388938
Sweden,2020-03-11,1.7466923330710302,1.1634487074858022,2.2640589817145056
Sweden,2020-03-12,1.5613443457617742,1.1038942228092354,2.015413436509634
Sweden,2020-03-13,1.3797527668945662,0.971044296805995,1.7669095488523663
Sweden,2020-03-14,1.2516981707439943,0.8951789836267743,1.6044969688423267
Sweden,2020-03-15,1.2056892508214687,0.8859443840731156,1.5763606744378609
Sweden,2020-03-16,1.2044249272599374,0.8732150028800627,1.563824251056412
Sweden,2020-03-17,1.2540858991906256,0.9019792563532174,1.5710011094518346
Sweden,2020-03-18,1.3127311607204761,0.9605549912379014,1.6469805500105803
Sweden,2020-03-19,1.3634322543364115,0.9946381750381775,1.68850174766811
Sweden,2020-03-20,1.3922076083241368,1.0200114126854396,1.7209739286185017
Sweden,2020-03-21,1.4271903691089511,1.082693961580962,1.7551739433655615
Sweden,2020-03-22,1.4524695515813417,1.0895106698002444,1.7689799019050223
Sweden,2020-03-23,1.4950886844019786,1.1353727127186273,1.8297593311893097
Sweden,2020-03-24,1.5203720345377978,1.1502312483500077,1.8606856029871215
Sweden,2020-03-25,1.5378785416450838,1.1779393713577992,1.8969922808747897
Sweden,2020-03-26,1.5001780384056984,1.1646734175665028,1.806286249014364
Sweden,2020-03-27,1.4668853309579757,1.1559242232459683,1.7605967395270277
Sweden,2020-03-28,1.4384953652004526,1.130863637186406,1.7291926816548704
Sweden,2020-03-29,1.4418522996751886,1.1368029044853811,1.7306944094444658
Sweden,2020-03-30,1.4465197010398485,1.1327204753556455,1.7382372663730814
Sweden,2020-03-31,1.4316883335165624,1.1211443352278658,1.7140539646779003
Sweden,2020-04-01,1.3493703062176963,1.0818172314316812,1.6146973228897614
Sweden,2020-04-02,1.2489764340192404,1.0004819001906415,1.495657802641194
Sweden,2020-04-03,1.1514645373156358,0.9348474950969133,1.3718991318699552
Sweden,2020-04-04,1.111923602916536,0.898210339404757,1.318436093706791
Sweden,2020-04-05,1.1310119047238103,0.9393351800280907,1.349123451347392
Sweden,2020-04-06,1.1804364034096884,0.9806840640121437,1.3872881416021985
Sweden,2020-04-07,1.2011276052066462,0.9838564271167591,1.41780473332462
Sweden,2020-04-08,1.1721402222840656,0.9620749470349913,1.3924802747996397
Sweden,2020-04-09,1.057274067247349,0.8570806772662701,1.255865807168039
Sweden,2020-04-10,0.9686586150141014,0.7639731975232914,1.1702177800338465
Sweden,2020-04-11,0.926099279218124,0.7183244153030214,1.1197877824336189
Sweden,2020-04-12,0.9340424435891613,0.7263555932265882,1.1249406204762888
Sweden,2020-04-13,1.0085157093135229,0.8126192101317365,1.2135611914451852
Sweden,2020-04-14,1.115320722719185,0.8972567210926582,1.3103752063847576
Sweden,2020-04-15,1.1673133475670978,0.9677964577861936,1.3976222160087837
Sweden,2020-04-16,1.1617068961225332,0.9650080568208925,1.3765623114061114
Sweden,2020-04-17,1.1084143421889836,0.9162797936895336,1.28911020480008
Sweden,2020-04-18,1.0708772989510624,0.903154285154742,1.2674464737858497
Sweden,2020-04-19,1.062887269686671,0.8909698373205943,1.2555825837625187
Sweden,2020-04-20,1.0864251204017792,0.9182814114275966,1.2912996736309823
Sweden,2020-04-21,1.1255087726471147,0.9317802588805622,1.313488498474275
Sweden,2020-04-22,1.1735975904865297,0.9816922350495237,1.396911066602551
Sweden,2020-04-23,1.1971231164723246,0.9542782804953929,1.4291839814609721
Sweden,2020-04-24,1.2032242788526617,0.8972300174060034,1.5190071348263634
Switzerland,2020-03-05,2.354777090199596,1.3615786727049397,3.25612689730457
Switzerland,2020-03-06,2.250975302493445,1.4407458816840486,3.071500864401653
Switzerland,2020-03-07,2.1934991204726293,1.4320761531585784,2.8962359659605923
Switzerland,2020-03-08,2.1985938685005877,1.5258970985338505,2.940111720903042
Switzerland,2020-03-09,2.2964796885614525,1.5350314480657385,2.974746485917329
Switzerland,2020-03-10,2.4221159216378623,1.5980778749044,3.101849806109048
Switzerland,2020-03-11,2.547791920724444,1.7162047614714162,3.3068581954286635
Switzerland,2020-03-12,2.722501081040548,1.749625041876479,3.6521984075856406
Switzerland,2020-03-13,2.217950957540403,1.5079282476377036,2.8252911784137846
Switzerland,2020-03-14,1.9995551062179582,1.4229807066333637,2.533915713117457
Switzerland,2020-03-15,1.813683148326896,1.359174243271915,2.2499006365637277
Switzerland,2020-03-16,1.8426805146468495,1.3656683493282065,2.2790179315514663
Switzerland,2020-03-17,1.9859904440537175,1.4718866050582138,2.4971626067309174
Switzerland,2020-03-18,2.181754770423663,1.5406220652088827,2.742347125935633
Switzerland,2020-03-19,2.0989245517412085,1.5659679009707337,2.6664777729312967
Switzerland,2020-03-20,2.0242764251387553,1.484128019443006,2.5439981529489377
Switzerland,2020-03-21,1.4915967649284136,1.144998420121386,1.8333404234936868
Switzerland,2020-03-22,1.2262585727136062,0.9940838327211896,1.463952832622886
Switzerland,2020-03-23,1.0919355709988845,0.8730038287012761,1.273812482665296
Switzerland,2020-03-24,1.099788846017291,0.9182451274531541,1.304366796456541
Switzerland,2020-03-25,1.1255833838038374,0.9466992177067796,1.3322233328628639
Switzerland,2020-03-26,1.1688350892266879,0.9571235322098447,1.3585370252464404
Switzerland,2020-03-27,1.1309704710227082,0.9404647528018482,1.3521702312518709
Switzerland,2020-03-28,1.0177141870734603,0.8289007146887724,1.2170015068204554
Switzerland,2020-03-29,0.9037154589101765,0.7315978107736878,1.102997900133301
Switzerland,2020-03-30,0.8497846051819727,0.6607787160546327,1.0120542301172715
Switzerland,2020-03-31,0.8294070638780313,0.6451615435885699,1.0051239167983823
Switzerland,2020-04-01,0.8395107153618999,0.6413353439762092,1.034104829676617
Switzerland,2020-04-02,0.8090556994592404,0.6054220728162889,1.014611889909333
Switzerland,2020-04-03,0.7375759807018066,0.526156523117393,0.9638605894476794
Switzerland,2020-04-04,0.6541746860180098,0.4450886356681725,0.889688259695391
Switzerland,2020-04-05,0.583349353124117,0.36532016869026995,0.8065217019862575
Switzerland,2020-04-06,0.5693130375857653,0.357535827881529,0.8016445342440702
Switzerland,2020-04-07,0.5887851683287755,0.35062259724211237,0.82891182742904
Switzerland,2020-04-08,0.6146669376532146,0.36695559293614993,0.8754528207143529
Switzerland,2020-04-09,0.6098367987730136,0.3423347487094123,0.876415522008488
Switzerland,2020-04-10,0.5712992122234405,0.3348666729438632,0.8470625941647347
Switzerland,2020-04-11,0.5186228566124719,0.2880749179623507,0.7704809363346109
Switzerland,2020-04-12,0.49569946302397233,0.24416290178303038,0.7261144942706913
Switzerland,2020-04-13,0.48953757984629165,0.24940162117131598,0.7329078403347441
Switzerland,2020-04-14,0.5107940817993788,0.2605235947702723,0.7781687463065229
Switzerland,2020-04-15,0.5320650701002813,0.262664439352517,0.8194246058996485
Switzerland,2020-04-16,0.5399799463075934,0.2669296111044218,0.8596677199207227
Switzerland,2020-04-17,0.5222201355140481,0.27050359494866383,0.8521452579294748
Switzerland,2020-04-18,0.49488538037385527,0.21690025222600393,0.7681170240905218
Switzerland,2020-04-19,0.4776659370744359,0.2216848736716043,0.7620095271504976
Switzerland,2020-04-20,0.47848881741861515,0.19606228612159787,0.7559268250143377
Switzerland,2020-04-21,0.4882201791207333,0.18184084532744607,0.7618714695699064
Switzerland,2020-04-22,0.5019659679884345,0.1814629125683295,0.7969282411787015
Switzerland,2020-04-23,0.515143213648956,0.1815236422181971,0.8385646491300051
Switzerland,2020-04-24,0.5260285973955842,0.16921273893433583,0.878248759780214
